id,name,title,category,organization,last_updated,tags,portal,location,source_url,harvested_at,notes
h8mw-iegk,RAMP Opportunity Awards,RAMP Opportunity Awards,,,2026-04-03T21:30:01.000Z,,data.lacity.org,,https://data.lacity.org/d/h8mw-iegk,2026-04-03T22:05:02.428955+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
eagk-wq48,LAHD Property Look-Up for Investigation and Enforcement Cases,LAHD Property Look-Up for Investigation and Enforcement Cases,,Los Angeles Housing,2026-01-07T18:42:36.000Z,,data.lacity.org,,https://data.lacity.org/d/eagk-wq48,2026-04-03T22:05:03.258763+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
qwzb-77da,Cases Filed 2014,Cases Filed 2014,,"City of Los Angeles, Department of City Planning",2020-11-30T17:10:49.000Z,,data.lacity.org,,https://data.lacity.org/d/qwzb-77da,2026-04-03T22:05:04.084781+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
adam-59ei,Citywide Response Metrics,Citywide Response Metrics,,,2020-11-30T17:10:27.000Z,,data.lacity.org,,https://data.lacity.org/d/adam-59ei,2026-04-03T22:05:05.228196+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
s5e6-2pbm,Restroom,Restroom,,Port of Los Angeles,2024-04-10T19:09:26.000Z,,data.lacity.org,,https://data.lacity.org/d/s5e6-2pbm,2026-04-03T22:05:06.076057+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wghg-gwvj,port of los angeles tsunami evac,port of los angeles tsunami evac,,Port of Los Angeles,2024-04-24T19:01:46.000Z,,data.lacity.org,,https://data.lacity.org/d/wghg-gwvj,2026-04-03T22:05:07.086299+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
sqhc-f22u,Active Businesses Since 2018,Active Businesses Since 2018,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/sqhc-f22u,2026-04-03T22:05:08.376976+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tkcs-et4e,Election 2017 May General Precinct Boundaries,Election 2017 May General Precinct Boundaries,,,2024-04-24T19:02:19.000Z,,data.lacity.org,,https://data.lacity.org/d/tkcs-et4e,2026-04-03T22:05:09.873282+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hs4k-ze4c,2016 LA Parking Violation Data,2016 LA Parking Violation Data,,,2025-01-14T19:43:04.000Z,,data.lacity.org,,https://data.lacity.org/d/hs4k-ze4c,2026-04-03T22:05:11.151568+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
dcjd-q9rc,northridge businesses,northridge businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/dcjd-q9rc,2026-04-03T22:05:12.301896+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
a6cj-i5wu,Employer Contrib,Employer Contrib,,,2020-11-30T17:02:18.000Z,,data.lacity.org,,https://data.lacity.org/d/a6cj-i5wu,2026-04-03T22:05:13.174838+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6qbs-9m8d,Business Registration by Fiscal Year,Business Registration by Fiscal Year,,Office of Finance,2022-03-08T21:13:55.000Z,,data.lacity.org,,https://data.lacity.org/d/6qbs-9m8d,2026-04-03T22:05:14.053477+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
3cx5-2pnr,90033 ZIPS,90033 ZIPS,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/3cx5-2pnr,2026-04-03T22:05:15.295705+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
m27g-4avd,Great Streets Business Survey 2015,Great Streets Business Survey 2015,,,2020-11-30T17:22:40.000Z,,data.lacity.org,,https://data.lacity.org/d/m27g-4avd,2026-04-03T22:05:16.505957+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
4vfm-rpjx,Permits w GA 1115,Permits w GA 1115,,LADBS,2025-01-29T02:44:24.000Z,,data.lacity.org,,https://data.lacity.org/d/4vfm-rpjx,2026-04-03T22:05:17.619642+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
csp5-hary,Precinct Boundaries,Precinct Boundaries,,LA Country Registrar,2024-04-24T19:00:52.000Z,,data.lacity.org,,https://data.lacity.org/d/csp5-hary,2026-04-03T22:05:18.356957+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
gtte-kg5k,Basics_Parking_Citations,Basics_Parking_Citations,,,2025-01-14T19:41:04.000Z,,data.lacity.org,,https://data.lacity.org/d/gtte-kg5k,2026-04-03T22:05:19.366736+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
g6eu-kwix,Permits Since 2018,Permits Since 2018,,LADBS,2025-01-17T00:02:12.000Z,,data.lacity.org,,https://data.lacity.org/d/g6eu-kwix,2026-04-03T22:05:20.397663+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
yaaf-cyfa,Building and Safety - Electrical Permits Issued Between 2010 and 2019 (N),Building and Safety - Electrical Permits Issued Between 2010 and 2019 (N),,TSB,2026-03-30T13:51:42.000Z,,data.lacity.org,,https://data.lacity.org/d/yaaf-cyfa,2026-04-03T22:05:21.348563+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
w7j2-5kjf,Municipal Building Electricity Usage,Municipal Building Electricity Usage,,,2020-11-30T17:10:32.000Z,,data.lacity.org,,https://data.lacity.org/d/w7j2-5kjf,2026-04-03T22:05:22.090002+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jdgw-bwcf,POLA Finance Annual Financial Report (CAFR) FY12 - FY13,POLA Finance Annual Financial Report (CAFR) FY12 - FY13,,Port of Los Angeles,2020-11-30T17:25:00.000Z,,data.lacity.org,,https://data.lacity.org/d/jdgw-bwcf,2026-04-03T22:05:22.873519+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
t6ib-bipj,LA Express Park Area Map,LA Express Park Area Map,,LADOT Parking Meters Division,2020-11-30T17:19:15.000Z,,data.lacity.org,,https://data.lacity.org/d/t6ib-bipj,2026-04-03T22:05:23.804931+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
viag-qcmt,Commercial Permits since 11/1/17,Commercial Permits since 11/1/17,,LADBS,2025-01-29T02:58:53.000Z,,data.lacity.org,,https://data.lacity.org/d/viag-qcmt,2026-04-03T22:05:24.885335+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
v4yd-z6pd,Popeye's Chicken,Popeye's Chicken,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/v4yd-z6pd,2026-04-03T22:05:26.592476+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wtzz-smui,Aggravated Assault Doheny,Aggravated Assault Doheny,,Los Angeles Police Department,2025-06-03T16:13:20.000Z,,data.lacity.org,,https://data.lacity.org/d/wtzz-smui,2026-04-03T22:05:27.667005+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
9hxb-dad7,DWP - Power Sourced From Coal Chart,DWP - Power Sourced From Coal Chart,,,2020-11-30T17:22:42.000Z,,data.lacity.org,,https://data.lacity.org/d/9hxb-dad7,2026-04-03T22:05:28.676982+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rnxp-tz2v,Election 2013 May General Polling Place List,Election 2013 May General Polling Place List,,,2020-11-30T17:22:17.000Z,,data.lacity.org,,https://data.lacity.org/d/rnxp-tz2v,2026-04-03T22:05:29.484288+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
r3up-67wh,Feed-in Tariff Solar Program,Feed-in Tariff Solar Program,,LADWP,2020-11-30T17:04:45.000Z,,data.lacity.org,,https://data.lacity.org/d/r3up-67wh,2026-04-03T22:05:30.431349+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
f4qc-fg29,Recycled Water Delivered in the City of Los Angeles,Recycled Water Delivered in the City of Los Angeles,,LADWP,2020-11-30T17:12:23.000Z,,data.lacity.org,,https://data.lacity.org/d/f4qc-fg29,2026-04-03T22:05:31.654556+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
48hv-k4gy,Bldg-Alter/Repair,Bldg-Alter/Repair,,LADBS,2025-01-29T02:43:58.000Z,,data.lacity.org,,https://data.lacity.org/d/48hv-k4gy,2026-04-03T22:05:32.786847+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
7tig-s5ew,2018 Parking Tickets in L.A. -- By Time Of Day,2018 Parking Tickets in L.A. -- By Time Of Day,,,2023-09-07T13:00:08.000Z,,data.lacity.org,,https://data.lacity.org/d/7tig-s5ew,2026-04-03T22:05:33.778585+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
28qc-63jv,Museums,Museums,,Port of Los Angeles,2024-04-10T19:09:26.000Z,,data.lacity.org,,https://data.lacity.org/d/28qc-63jv,2026-04-03T22:05:34.803140+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
iwu4-fgpx,MyLA311 Bureau of Street Lighting (BSL) Service Request Map,MyLA311 Bureau of Street Lighting (BSL) Service Request Map,,City of Los Angeles - Information Technology Agency,2026-04-03T12:01:17.000Z,,data.lacity.org,,https://data.lacity.org/d/iwu4-fgpx,2026-04-03T22:05:35.780944+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rsnx-4aba,Pizza Hut,Pizza Hut,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/rsnx-4aba,2026-04-03T22:05:36.634133+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jvsk-rf6k,Aggravated Assault Chalon,Aggravated Assault Chalon,,Los Angeles Police Department,2025-06-03T16:13:20.000Z,,data.lacity.org,,https://data.lacity.org/d/jvsk-rf6k,2026-04-03T22:05:37.510658+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
i5g3-9vuz,Election 2015 May General Polling Place List,Election 2015 May General Polling Place List,,,2020-11-30T17:08:03.000Z,,data.lacity.org,,https://data.lacity.org/d/i5g3-9vuz,2026-04-03T22:05:38.204496+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tryn-q67i,2016-2017_VehPed_stops,2016-2017_VehPed_stops,,Los Angeles Police Department,2024-10-01T22:39:14.000Z,,data.lacity.org,,https://data.lacity.org/d/tryn-q67i,2026-04-03T22:05:39.190077+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
86ry-dcuc,Sign Line Task & Work Order Data,Sign Line Task & Work Order Data,,,2025-06-26T19:40:04.000Z,,data.lacity.org,,https://data.lacity.org/d/86ry-dcuc,2026-04-03T22:05:40.237727+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tezx-ius7,Subway,Subway,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/tezx-ius7,2026-04-03T22:05:41.365531+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
n8xx-erpm,CD12 Active Businesses,CD12 Active Businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/n8xx-erpm,2026-04-03T22:05:42.227939+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wi8s-eaz5,2014-2017_VehPed_stops,2014-2017_VehPed_stops,,Los Angeles Police Department,2024-10-01T22:39:13.000Z,,data.lacity.org,,https://data.lacity.org/d/wi8s-eaz5,2026-04-03T22:05:43.173451+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
p8nc-6hdi,LADWP Stormwater Capture by Fiscal Year,LADWP Stormwater Capture by Fiscal Year,,LADWP,2020-11-30T17:22:18.000Z,,data.lacity.org,,https://data.lacity.org/d/p8nc-6hdi,2026-04-03T22:05:44.006447+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
2jb5-rhze,# Active Businesses by NAICS,# Active Businesses by NAICS,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/2jb5-rhze,2026-04-03T22:05:45.127246+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
k4k6-bwwv,General City Budget Incremental Changes,General City Budget Incremental Changes,,,2021-08-06T16:30:24.000Z,,data.lacity.org,,https://data.lacity.org/d/k4k6-bwwv,2026-04-03T22:05:47.861489+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
qtas-nxgh,Carl's Jr,Carl's Jr,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/qtas-nxgh,2026-04-03T22:05:48.662450+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
h5ci-ugt3,Election 2015 March Primary Polling Place List,Election 2015 March Primary Polling Place List,,,2020-11-30T17:12:22.000Z,,data.lacity.org,,https://data.lacity.org/d/h5ci-ugt3,2026-04-03T22:05:49.434112+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
dqjy-2df7,2018 businesses,2018 businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/dqjy-2df7,2026-04-03T22:05:50.492958+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jx82-7rs5,What's Happening LA Calender - Age Groupings Categories - Reference - ARCHIVED,What's Happening LA Calender - Age Groupings Categories - Reference - ARCHIVED,,,2020-11-30T17:07:59.000Z,,data.lacity.org,,https://data.lacity.org/d/jx82-7rs5,2026-04-03T22:05:51.225345+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
e2fp-yzdz,Funded Status,Funded Status,,,2020-11-30T17:07:43.000Z,,data.lacity.org,,https://data.lacity.org/d/e2fp-yzdz,2026-04-03T22:05:52.038591+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
